domain,case_id,delay_chips,rank,condition_number,residual_norm,coefficients_json,status
TEX,TEX.positive.d050.p-03.four,-0.11,5,1.0444719965325433,78721.16344752177,"{""13"": [140.3386271688836, -74.96175716773052], ""16"": [0.30890001426827746, -0.8144957159204257], ""19"": [-1.983137695442916, 109.3085873629603], ""3"": [-118.279413573831, -71.63625644118927], ""30"": [-27.75456796382345, 43.9389956697647]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.1,5,1.0447571359854215,76457.4352253969,"{""13"": [142.02739346541279, -75.8251268730363], ""16"": [0.29999248800563544, -0.6896306766336279], ""19"": [-2.095791458559599, 110.62082383732373], ""3"": [-119.60414254980103, -72.42347002734364], ""30"": [-28.13619407313411, 44.461517223516395]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.09,5,1.0442992361231038,74056.567670578,"{""13"": [143.6809489326049, -76.72780777752374], ""16"": [0.2670052379095114, -0.5734762805597666], ""19"": [-2.151507338237255, 111.86898411268645], ""3"": [-121.01588012181219, -73.2489603332854], ""30"": [-28.598109383617228, 45.03458279631341]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.08,5,1.044953417525226,71537.26842363681,"{""13"": [145.37457624981164, -77.65694639745888], ""16"": [0.25365005519451267, -0.601703901834507], ""19"": [-2.1832670639870524, 113.21824977684325], ""3"": [-122.41386562533037, -74.04676636313931], ""30"": [-28.99153759388469, 45.69195554140319]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.07,5,1.0444517453978581,68935.62691434617,"{""13"": [146.97330473482404, -78.49804326444942], ""16"": [0.240182367844306, -0.6406820149909117], ""19"": [-2.128460141272042, 114.46829623302756], ""3"": [-123.85505383083064, -74.95060284868796], ""30"": [-29.37540614011313, 46.238698600654224]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.06,5,1.0445886001753555,66142.55585087139,"{""13"": [148.75556186417907, -79.36280905067721], ""16"": [0.22295920709859682, -0.47449545115791125], ""19"": [-2.2088796609916495, 115.81028130506556], ""3"": [-125.21522865503238, -75.73342199522881], ""30"": [-29.796161615317434, 46.78438331342754]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.05,5,1.0444107335613282,63225.35818090029,"{""13"": [150.41014891651383, -80.27011407479203], ""16"": [0.16294059447743495, -0.3430322575899384], ""19"": [-2.286119692732443, 117.04306392634841], ""3"": [-126.60481409247349, -76.57906880702176], ""30"": [-30.21163989664134, 47.3210087753056]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.04,5,1.0448344179110134,60110.618208425774,"{""13"": [152.11789008908917, -81.22972224995199], ""16"": [0.17396117137393746, -0.375089621732756], ""19"": [-2.2930572680572316, 118.33862086056442], ""3"": [-127.9793733454647, -77.35993037032688], ""30"": [-30.609720315352487, 48.05708165515335]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.03,5,1.044520473774889,56831.092465832204,"{""13"": [153.7289038860883, -82.08856107173902], ""16"": [0.15804193669686611, -0.39969085630964774], ""19"": [-2.269307748232968, 119.59245210927318], ""3"": [-129.47483667879143, -78.27696899229082], ""30"": [-31.000289182148684, 48.5684980920918]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.02,5,1.0443266770711679,53294.56611723747,"{""13"": [155.49364531153896, -82.92402042819121], ""16"": [0.11074370745933243, -0.24657675394846623], ""19"": [-2.334318389075475, 120.9464188531533], ""3"": [-130.80489600961602, -79.05690822739102], ""30"": [-31.42811634502316, 49.10508111530299]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.01,5,1.0443238247833615,49475.04287056884,"{""13"": [157.15230761783232, -83.81522771401596], ""16"": [0.10499882976485514, -0.1055053172427605], ""19"": [-2.365185085566722, 122.17896269019303], ""3"": [-132.18739214889064, -79.87938299937755], ""30"": [-31.83188136456659, 49.657097104372724]}",PASS
TEX,TEX.positive.d050.p-03.four,0.0,5,1.0446931727278874,45293.40389611057,"{""13"": [158.8506488710235, -84.77069254115413], ""16"": [0.06731391516437465, -0.11168492801225781], ""19"": [-2.410564826959014, 123.43691225945231], ""3"": [-133.51897324506183, -80.66343165801537], ""30"": [-32.21052580608411, 50.380032496992605]}",PASS
TEX,TEX.positive.d050.p-03.four,0.01,5,1.0447302366440505,40581.53738586136,"{""13"": [160.4519311869573, -85.63355177782094], ""16"": [0.05534988847686423, -0.17614640548716767], ""19"": [-2.3901407820478435, 124.7155802944284], ""3"": [-135.05857670338816, -81.57354364442178], ""30"": [-32.588028311666385, 50.89400543356986]}",PASS
TEX,TEX.positive.d050.p-03.four,0.02,5,1.044408703920094,35209.840830411944,"{""13"": [162.23184412157732, -86.51354383230924], ""16"": [0.03146589667656082, -0.06513236107731155], ""19"": [-2.396394178077545, 126.07134993996081], ""3"": [-136.3579893658374, -82.34044599963225], ""30"": [-33.02319577245862, 51.4573013229858]}",PASS
TEX,TEX.positive.d050.p-03.four,0.03,5,1.0447852192514298,28831.80256374485,"{""13"": [163.85851488611826, -87.38176810768289], ""16"": [0.049028145215948844, 0.024835534372488546], ""19"": [-2.444149158552086, 127.35408389728866], ""3"": [-137.74141616442094, -83.11634435656094], ""30"": [-33.38901893800358, 51.99821137947222]}",PASS
TEX,TEX.positive.d050.p-03.four,0.04,5,1.044598362877765,20501.623553573307,"{""13"": [165.58016244897397, -88.35931435106704], ""16"": [-0.009816598703813968, 0.06828295083826423], ""19"": [-2.508056368803729, 128.58234459305518], ""3"": [-139.05723461750557, -83.88682837524911], ""30"": [-33.78272048702893, 52.708386694571935]}",PASS
TEX,TEX.positive.d050.p-03.four,0.05,5,1.044922371629059,203.92620740717553,"{""13"": [167.1368410118171, -89.27059795289203], ""16"": [-0.00015878161873537273, 0.0002110191408185816], ""19"": [-2.483775987588105, 129.87759165795876], ""3"": [-140.55512531507915, -84.8154328264202], ""30"": [-34.150082675254936, 53.281446633433085]}",PASS
TEX,TEX.positive.d050.p-03.four,0.06,5,1.044317601188772,20354.379874430568,"{""13"": [165.62637112482759, -88.34658491247835], ""16"": [-0.05943882398036035, 0.15445386394261118], ""19"": [-2.4326537592251998, 128.5812797755591], ""3"": [-139.0477788336154, -83.90687182876447], ""30"": [-33.884493345917186, 52.72453221953906]}",PASS
TEX,TEX.positive.d050.p-03.four,0.07,5,1.0448834978710404,28771.435229193194,"{""13"": [163.95868987930749, -87.48746596606337], ""16"": [-0.0643482068633492, 0.23149247357710148], ""19"": [-2.4443098153019087, 127.33939617666913], ""3"": [-137.6361792382814, -82.98587661391839], ""30"": [-33.595084124293734, 52.21137947914365]}",PASS
TEX,TEX.positive.d050.p-03.four,0.08,5,1.0445343429126779,35232.6445439625,"{""13"": [162.30428829279631, -86.63674552107904], ""16"": [-0.1606078742104784, 0.31920525548813095], ""19"": [-2.4338424779128705, 125.96334604806673], ""3"": [-136.1671286938218, -82.08945748033867], ""30"": [-33.35722300484308, 51.79518076560107]}",PASS
TEX,TEX.positive.d050.p-03.four,0.09,5,1.044684248944784,40572.09559983855,"{""13"": [160.53039067962146, -85.79698576952246], ""16"": [-0.1380188347119022, 0.2691340333827071], ""19"": [-2.3558372363958258, 124.6191685000594], ""3"": [-134.82984019851656, -81.30278010084332], ""30"": [-33.021782403393416, 51.31170888035199]}",PASS
TEX,TEX.positive.d050.p-03.four,0.1,5,1.0438878293055394,45232.8579331284,"{""13"": [158.99005236130088, -84.81989394359515], ""16"": [-0.22420918530067607, 0.40785465277546556], ""19"": [-2.275451598108641, 123.35178112429332], ""3"": [-133.344123968161, -80.4500786245665], ""30"": [-32.75005614425062, 50.751996542224354]}",PASS
TEX,TEX.positive.d050.p-03.four,0.11,5,1.0452200216306857,49392.59826196766,"{""13"": [157.35127933724704, -83.99118568171309], ""16"": [-0.19961234190582694, 0.4923025272657906], ""19"": [-2.303196945243836, 122.10558172962938], ""3"": [-131.8981707315627, -79.545403015169], ""30"": [-32.47350751092537, 50.23737075243407]}",PASS
TEX,TEX.positive.d050.p-03.four,0.12,5,1.044568422927085,53273.3057307921,"{""13"": [155.63986269908077, -83.11839112210053], ""16"": [-0.301039941530617, 0.5583287176908507], ""19"": [-2.3175184284769297, 120.71506798953125], ""3"": [-130.42353429200702, -78.63082532284122], ""30"": [-32.197735810354715, 49.77352880418795]}",PASS
TEX,TEX.positive.d050.p-03.four,0.13,5,1.0444709833706767,56773.847858054636,"{""13"": [153.93086531418453, -82.31050866872593], ""16"": [-0.3180910620542458, 0.540694923757424], ""19"": [-2.2288799549918483, 119.43659375325804], ""3"": [-129.06966311624737, -77.86726024783931], ""30"": [-31.885608827461542, 49.317013180066304]}",PASS
TEX,TEX.positive.d050.p-03.four,0.14,5,1.044208051514011,60105.410788916444,"{""13"": [152.33884944121291, -81.32269090226693], ""16"": [-0.39932527345101154, 0.5942889139892163], ""19"": [-2.1557037840198574, 118.168017169488], ""3"": [-127.57648540085854, -77.0328319180162], ""30"": [-31.625406476501656, 48.7528362426106]}",PASS
TEX,TEX.positive.d050.p-03.four,0.15,5,1.045165407985823,63201.06928945622,"{""13"": [150.66555249103018, -80.46965065319958], ""16"": [-0.3610819766053267, 0.7112242373430466], ""19"": [-2.170967721869398, 116.90725946072699], ""3"": [-126.09887507009732, -76.13186441116451], ""30"": [-31.28279714525974, 48.19286047770609]}",PASS
TEX,TEX.positive.d050.p-03.four,0.16,5,1.0445649189241184,66144.68128038292,"{""13"": [148.98457000380157, -79.62123053944435], ""16"": [-0.4448369805929279, 0.8236162213817714], ""19"": [-2.188362345849859, 115.46974548486806], ""3"": [-124.68151238173341, -75.21650739936663], ""30"": [-31.038725148641134, 47.73951258020012]}",PASS
TEX,TEX.positive.d050.p-03.four,0.17,5,1.0445857097087368,68880.02697584771,"{""13"": [147.2684335236039, -78.78612365757351], ""16"": [-0.408182446521983, 0.8501453071779888], ""19"": [-2.0748830706168864, 114.22574498304361], ""3"": [-123.27201741800307, -74.44650333168411], ""30"": [-30.690498694318492, 47.25878465569815]}",PASS
TEX,TEX.positive.d050.p-03.four,0.18,5,1.0442596464877123,71512.82892155547,"{""13"": [145.67582783426738, -77.81356706971138], ""16"": [-0.5040092212511483, 0.8986754057208942], ""19"": [-2.005709629173047, 112.92393197826527], ""3"": [-121.85338664232549, -73.61894782981224], ""30"": [-30.428442479683753, 46.70419774918955]}",PASS
TEX,TEX.positive.d050.p-03.four,0.19,5,1.0449620598413842,74007.47714776163,"{""13"": [144.02232762706237, -76.97094844335835], ""16"": [-0.4905669578138074, 1.0519391251932688], ""19"": [-2.0170779254900144, 111.65572680821181], ""3"": [-120.3515667629406, -72.72608200784674], ""30"": [-30.075260748247118, 46.09655077644439]}",PASS
TEX,TEX.positive.d050.p-03.four,0.2,5,1.04435696788907,76406.03824424263,"{""13"": [142.31009815249155, -76.13135608724821], ""16"": [-0.556879073826559, 1.1907922456705806], ""19"": [-2.0257174677983585, 110.27559270565901], ""3"": [-118.974008718492, -71.82424108280573], ""30"": [-29.846695599027203, 45.66937247688968]}",PASS
TEX,TEX.positive.d050.p-03.four,0.21,5,1.0447128885421333,78704.15550157368,"{""13"": [140.61233958339213, -75.24074259302287], ""16"": [-0.5254713124892837, 1.1875977662668715], ""19"": [-1.9414593574102355, 108.97598438014164], ""3"": [-117.5542921620382, -71.03985369239808], ""30"": [-29.52908352967155, 45.19567353151559]}",PASS
TEX,TEX.positive.d050.p-03.four,0.22,5,1.0439455663850843,80890.2679563737,"{""13"": [138.99835501265147, -74.27675568162945], ""16"": [-0.6006327758545686, 1.2162614143858461], ""19"": [-1.8716574005770539, 107.70743630092218], ""3"": [-116.18080592902112, -70.22958526773765], ""30"": [-29.253892682807173, 44.60426246607561]}",PASS
TEX,TEX.positive.d050.p-03.four,0.23,5,1.0447108138448145,83012.58872305929,"{""13"": [137.36451056976588, -73.41674027185253], ""16"": [-0.6009494463237328, 1.3500180583932355], ""19"": [-1.8638569606832047, 106.37691459196895], ""3"": [-114.66754271145678, -69.35530907290972], ""30"": [-28.96248046861971, 44.02084286407226]}",PASS
TEX,TEX.positive.d050.p-03.four,0.24,5,1.0444714637092167,85067.47545901978,"{""13"": [135.63200055860736, -72.5756173062412], ""16"": [-0.7031494318406337, 1.4556100397452538], ""19"": [-1.8460879689476342, 105.03408972106281], ""3"": [-113.2486258403306, -68.45000696718488], ""30"": [-28.71557919332431, 43.54330246978865]}",PASS
TEX,TEX.positive.d050.p-03.four,0.25,5,1.0447033216317354,87014.13128634081,"{""13"": [133.9790488650853, -71.68302401391749], ""16"": [-0.651739752628416, 1.441592531073172], ""19"": [-1.7877811328908364, 103.72318593861065], ""3"": [-111.86263763746557, -67.65692247372981], ""30"": [-28.429318991652995, 43.11065816762293]}",PASS
TEX,TEX.positive.d050.p-03.four,0.26,5,1.0443932573014745,88925.1692119369,"{""13"": [132.3194260832491, -70.72008197139981], ""16"": [-0.7709093697966871, 1.4545868127251487], ""19"": [-1.7269782043784432, 102.42312724040221], ""3"": [-110.49536327560367, -66.85708424377634], ""30"": [-28.146341829186156, 42.571248832663535]}",PASS
TEX,TEX.positive.d050.p-03.four,0.27,5,1.044573173576788,90773.62391801506,"{""13"": [130.71394035858262, -69.86385160759606], ""16"": [-0.7790754235654718, 1.5917576893430287], ""19"": [-1.697133838447995, 101.05159029556104], ""3"": [-108.98364732711674, -65.9932384368919], ""30"": [-27.82173232264831, 41.9602233446854]}",PASS
TEX,TEX.positive.d050.p-03.four,0.28,5,1.0444337496256308,92560.2517046886,"{""13"": [128.96226205028353, -69.01814847281717], ""16"": [-0.8877703077026758, 1.6851265933723942], ""19"": [-1.6748361532508798, 99.78229222532603], ""3"": [-107.61101858951167, -65.06163088272247], ""30"": [-27.56448266028366, 41.475391042683675]}",PASS
TEX,TEX.positive.d050.p-03.four,0.29,5,1.0446611080739197,94273.96494830688,"{""13"": [127.31762393610357, -68.15050299848018], ""16"": [-0.8752683419287787, 1.6860226744777704], ""19"": [-1.6318152759391578, 98.42428519316886], ""3"": [-106.2131438787234, -64.26261456372701], ""30"": [-27.237434299828383, 41.01046670586185]}",PASS
TEX,TEX.positive.d050.p-03.four,0.3,5,1.044381899292267,95962.28375480627,"{""13"": [125.62526113257057, -67.17841458270658], ""16"": [-0.9736871735128313, 1.6514724117479296], ""19"": [-1.5529311600101714, 97.10809654009587], ""3"": [-104.84004232463141, -63.45413210477315], ""30"": [-26.96782583628739, 40.43615568322401]}",PASS
TEX,TEX.positive.d050.p-03.four,0.31,5,1.0448575696682392,97565.4845036722,"{""13"": [124.03961662393972, -66.32142960401124], ""16"": [-0.9423152928054505, 1.815302200317643], ""19"": [-1.519356436333385, 95.8098989182481], ""3"": [-103.34543423833833, -62.59241213406202], ""30"": [-26.613900568914136, 39.8568551103506]}",PASS
TEX,TEX.positive.d050.p-03.four,0.32,5,1.044274688353709,99148.93423377466,"{""13"": [122.3093926080195, -65.45367553255642], ""16"": [-1.0859278111759971, 1.8683210638741314], ""19"": [-1.5036745014580104, 94.50294696509921], ""3"": [-101.92902335648824, -61.682931944078724], ""30"": [-26.36316507127211, 39.37771334129813]}",PASS
TEX,TEX.positive.d050.p-03.four,0.33,5,1.0449217905028283,100664.57773910051,"{""13"": [120.65791134693211, -64.59557400338363], ""16"": [-1.0748276336884572, 1.881324471827972], ""19"": [-1.4824636169757746, 93.15618937587423], ""3"": [-100.59528898932211, -60.858438967967494], ""30"": [-26.02080377282533, 38.90256640525994]}",PASS
TEX,TEX.positive.d050.p-03.four,0.34,5,1.0445817044400392,102182.8507496068,"{""13"": [118.93430426859159, -63.623020750821844], ""16"": [-1.1296770453263558, 1.828416080550735], ""19"": [-1.395417970264051, 91.77459281782028], ""3"": [-99.20103519367426, -60.053175131364924], ""30"": [-25.709410165811086, 38.30326799900667]}",PASS
TEX,TEX.positive.d050.p-03.four,0.35,5,1.0447889051774844,103568.68176087533,"{""13"": [117.3689587074211, -62.77071506750992], ""16"": [-1.1259338411994004, 1.924610830032256], ""19"": [-1.3623370780823651, 90.61894814224287], ""3"": [-97.76235952371907, -59.19394882202983], ""30"": [-25.390200556553953, 37.741170258086086]}",PASS
TEX,TEX.positive.d050.p-03.four,0.36,5,1.0443902295768255,104999.31697155036,"{""13"": [115.64294834327416, -61.90597337832253], ""16"": [-1.2357385582149834, 1.9966680704631863], ""19"": [-1.3420055044913217, 89.25770797658372], ""3"": [-96.32032023796798, -58.26689993277389], ""30"": [-25.112105516649724, 37.27952374173144]}",PASS
TEX,TEX.positive.d050.p-03.four,0.37,5,1.0450029462148214,106351.98236249476,"{""13"": [113.98850127467489, -61.03962529047092], ""16"": [-1.2687887624081213, 2.0074629588021575], ""19"": [-1.3279230235765251, 87.92846374836384], ""3"": [-94.96820759280388, -57.443704192256895], ""30"": [-24.81065869016319, 36.79708247246888]}",PASS
TEX,TEX.positive.d050.p-03.four,0.38,5,1.0445240688212618,107710.63079739387,"{""13"": [112.25105614184395, -60.0885200210661], ""16"": [-1.3231665135763455, 1.9464503733698264], ""19"": [-1.2378938495746545, 86.53837124016773], ""3"": [-93.59399730611939, -56.63335499265748], ""30"": [-24.483133399677776, 36.20512550401197]}",PASS
TEX,TEX.positive.d050.p-03.four,0.39,5,1.0446592485647637,108954.7516746567,"{""13"": [110.72475258817123, -59.20766846536915], ""16"": [-1.3296896393866848, 2.0423504153451737], ""19"": [-1.159223462527012, 85.3629837291565], ""3"": [-92.15153187375867, -55.743081276648645], ""30"": [-24.188395783818454, 35.644196470741484]}",PASS
TEX,TEX.positive.d050.p-03.four,0.4,5,1.0445053668679374,110229.74431649702,"{""13"": [108.96008786848776, -58.34073763774089], ""16"": [-1.3713290247037129, 2.079817092256629], ""19"": [-1.1732945658824845, 84.01051523783133], ""3"": [-90.74625360740066, -54.86856413704494], ""30"": [-23.91617761590249, 35.14927714926911]}",PASS
TEX,TEX.positive.d050.p-03.single,-0.4,5,1.0448044920067212,66531.0325394314,"{""13"": [-0.06961544669945878, -0.2724543788236762], ""16"": [-82.29159552276359, -29.729186536833783], ""19"": [-0.6590056255935841, 0.35817968686310914], ""3"": [0.35660589220838196, -1.325276630838431], ""30"": [-2.432421265751083, -1.3669098552010224]}",PASS
