dataset,prn,channel,loop_sequence,raw_sample_start,raw_sample_end,sample_count,selection_origin,delay_center_error_chips,doppler_center_error_hz,complex_tap_cosine,magnitude_spearman,prompt_magnitude_ratio,prompt_phase_error_rad,fitted_amplitude_real,fitted_amplitude_imag,native_taps_iq,reconstructed_taps_iq,gate_pass
TEXBAT.cleanStatic,3,2,40,751013863,751038863,25000,legacy_stage0a,0.0,-1.8189894035458565e-12,0.9999999999992512,1.0,0.999999884923222,2.1897770170456777e-07,1.0000029850775876,-3.757932892998285e-07,"[[2851790.75,-655924.5625],[3523828.0,-1061311.0],[4164743.5,-1195642.375],[4962230.0,-1015388.5625],[5699297.0,-1124218.375],[5129118.0,-1158819.125],[4189651.25,-694873.8125],[3553913.5,-432716.15625],[2727117.0,-432691.46875]]","[[2851778.0,-655922.375],[3523809.0,-1061307.5],[4164725.0,-1195637.25],[4962220.5,-1015384.25],[5699280.0,-1124211.5],[5129106.0,-1158812.375],[4189646.0,-694870.0],[3553901.5,-432713.625],[2727113.25,-432689.1875]]",True
TEXBAT.cleanStatic,3,2,41,751038863,751063863,25000,legacy_stage0a,0.0,-1.8189894035458565e-12,0.9999999999989392,1.0,1.0000022061193505,7.583859809618552e-08,1.0000036104180363,-1.265944962992291e-06,"[[2788192.0,-371403.0],[3760090.5,-627978.6875],[4882513.0,-461056.875],[5813825.0,-584894.6875],[6476444.0,-443322.5],[5831930.0,-307392.4375],[4963944.0,-157351.59375],[4282313.0,79676.9140625],[3361973.5,228229.0625]]","[[2788173.75,-371397.15625],[3760069.0,-627971.3125],[4882498.0,-461049.375],[5813806.5,-584886.6875],[6476435.5,-443313.1875],[5831910.0,-307384.0625],[4963918.5,-157343.921875],[4282293.5,79682.703125],[3361959.5,228233.65625]]",True
TEXBAT.cleanStatic,3,2,42,751063863,751088863,25000,legacy_stage0a,0.0,-1.7053025658242404e-12,0.9999999999987266,1.0,0.9999990300673973,-1.3147306824598087e-07,1.0000048692312908,-3.418821180597955e-07,"[[2984640.75,-112029.1796875],[3859503.75,-123537.9296875],[4458960.0,-172516.1875],[5287666.0,-252005.125],[5837185.0,-399771.5625],[5489722.0,-304542.375],[4879855.0,-122005.3515625],[4001599.75,-237220.0],[2964593.75,-3916.2841796875]]","[[2984633.5,-112028.2890625],[3859496.0,-123536.109375],[4458938.0,-172514.09375],[5287636.0,-252002.46875],[5837151.0,-399768.0],[5489685.0,-304538.5],[4879840.0,-122002.890625],[4001577.25,-237216.671875],[2964586.25,-3913.60546875]]",True
TEXBAT.cleanStatic,3,2,43,751088863,751113863,25000,legacy_stage0a,0.0,-1.7053025658242404e-12,0.9999999999985466,1.0,1.0000005510063878,5.3031910832902155e-09,1.000005105782429,1.0976054420362927e-07,"[[3329541.25,-461922.71875],[4127946.25,-608425.125],[4814276.5,-765710.25],[5553703.5,-675869.5],[6022523.5,-659550.75],[5251643.5,-632279.5],[4490156.5,-625371.5],[3821282.25,-515502.34375],[2954285.75,-465049.46875]]","[[3329525.75,-461921.5],[4127923.0,-608424.875],[4814238.5,-765708.4375],[5553665.5,-675868.125],[6022496.0,-659548.375],[5251622.0,-632274.9375],[4490134.0,-625365.0],[3821275.0,-515499.25],[2954278.5,-465047.0625]]",True
TEXBAT.cleanStatic,3,2,44,751113863,751138863,25000,legacy_stage0a,0.0,-1.7053025658242404e-12,0.9999999999984468,1.0,0.9999980655581479,-4.3053607253761534e-07,1.000001353824901,-6.902605690776302e-07,"[[2754806.25,-154555.109375],[3393765.75,-378258.3125],[4031906.75,-800329.5625],[4709428.0,-1017062.8125],[5574353.0,-1270340.75],[4724600.0,-1441877.75],[4260916.5,-1346158.0],[3509416.25,-1271145.0],[2811127.75,-1179999.0]]","[[2754806.25,-154552.5625],[3393770.25,-378257.1875],[4031905.75,-800326.125],[4709412.5,-1017057.375],[5574335.0,-1270335.125],[4724598.0,-1441873.375],[4260923.0,-1346152.625],[3509413.0,-1271140.875],[2811120.75,-1179993.75]]",True
TEXBAT.cleanStatic,3,2,671,766788855,766813855,25000,temporal_extension,0.0,-1.8189894035458565e-12,0.9999999999982446,1.0,1.000001155917109,-2.0929989681131314e-07,1.0000024379449466,-4.08546376902963e-07,"[[3277587.0,356749.9375],[3982115.5,159776.6875],[4704557.5,158427.59375],[5267544.5,305128.9375],[5800926.5,316535.9375],[4904700.5,300179.8125],[4255096.5,45726.54296875],[3664038.0,22430.169921875],[2995760.0,-75135.7734375]]","[[3277568.25,356751.59375],[3982095.75,159778.625],[4704538.0,158429.65625],[5267532.0,305128.6875],[5800919.0,316536.6875],[4904705.0,300181.15625],[4255083.5,45728.90625],[3664030.5,22432.140625],[2995751.0,-75134.453125]]",True
TEXBAT.cleanStatic,3,2,1322,783063847,783088847,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.9999999999981362,1.0,0.9999979395230857,9.273658846560642e-08,1.0000034230723858,6.324973219827411e-07,"[[-2862314.5,647903.75],[-3730027.0,429135.8125],[-4510450.0,579729.0],[-5358673.5,252414.890625],[-6278833.5,129359.734375],[-5832057.5,-87998.875],[-5171627.5,-138150.078125],[-4521707.5,-408545.4375],[-3894620.5,-556202.125]]","[[-2862308.5,647906.625],[-3730021.0,429136.9375],[-4510441.5,579730.8125],[-5358647.5,252418.3125],[-6278799.0,129362.4140625],[-5832037.5,-87995.7578125],[-5171599.0,-138147.21875],[-4521706.0,-408541.84375],[-3894618.0,-556199.0]]",True
TEXBAT.cleanStatic,3,2,1973,799338839,799363839,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.9999999999993563,1.0,0.9999998051090527,8.98929055001547e-08,1.0000028028232988,7.251890520300317e-08,"[[2568974.5,-469047.15625],[3446049.0,-525281.25],[4378090.5,-260491.0625],[5157226.5,-6484.34375],[5836876.5,158925.125],[5130500.5,-172428.34375],[4304927.5,-286437.46875],[3690165.5,166267.875],[3013172.5,141750.5625]]","[[2568970.5,-469046.1875],[3446047.0,-525279.75],[4378079.5,-260491.109375],[5157206.0,-6484.203125],[5836859.0,158924.75],[5130483.0,-172428.4375],[4304923.5,-286438.40625],[3690153.0,166266.625],[3013159.5,141748.71875]]",True
TEXBAT.cleanStatic,3,2,2624,815613831,815638831,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.999999999999547,1.0,1.0000012678688226,-5.335870195391999e-08,1.0000002167237805,-1.0166830923458677e-06,"[[2805486.75,256453.640625],[3994156.75,270349.28125],[4694261.0,28607.0234375],[5698056.0,-136165.234375],[6825477.0,181203.671875],[5978157.0,107835.1171875],[5243671.0,-42434.921875],[4611239.0,-152790.234375],[3786375.25,-290710.46875]]","[[2805487.25,256455.28125],[3994157.0,270353.1875],[4694262.0,28611.65625],[5698057.0,-136158.0625],[6825484.0,181210.4375],[5978154.0,107840.8125],[5243665.0,-42430.3125],[4611232.0,-152784.390625],[3786368.0,-290705.6875]]",True
TEXBAT.cleanStatic,3,2,3275,831888823,831913823,25000,temporal_extension,0.0,-1.8189894035458565e-12,0.9999999999977688,1.0,1.0000007313148,8.500301708275993e-08,1.000001688401296,1.6907893256094174e-07,"[[-2834799.25,128218.25],[-3571034.25,336207.59375],[-4358235.0,366321.53125],[-4939527.0,464305.65625],[-5711149.5,403744.78125],[-4917048.0,154954.125],[-4132239.75,12380.306640625],[-3636726.25,-200125.625],[-3059966.75,-161313.03125]]","[[-2834782.5,128218.9375],[-3571025.0,336207.9375],[-4358245.0,366322.5625],[-4939521.0,464307.25],[-5711144.0,403744.875],[-4917044.0,154953.9375],[-4132225.25,12380.0],[-3636713.0,-200123.375],[-3059951.25,-161312.0625]]",True
TEXBAT.cleanStatic,3,2,3927,848188815,848213815,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.999999999999218,1.0,1.000001261034274,-1.528511668440197e-07,1.000002304145528,-5.561783210882957e-07,"[[2740295.25,121195.78125],[3466640.25,152734.796875],[4121303.25,61832.80078125],[5078374.5,112103.21875],[5779866.5,-71979.75],[5265741.5,99998.90625],[4591729.0,245857.203125],[3959852.75,249125.890625],[3309265.25,291128.96875]]","[[2740298.5,121197.1875],[3466636.5,152734.90625],[4121291.5,61833.875],[5078359.5,112104.375],[5779860.5,-71977.34375],[5265729.5,100002.59375],[4591713.0,245859.78125],[3959838.5,249128.390625],[3309252.75,291132.375]]",True
TEXBAT.cleanStatic,3,2,4578,864463808,864488808,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.9999999999982724,1.0,0.9999999215822646,1.7940993085028303e-08,1.0000025542391036,-7.180331910214491e-07,"[[2669655.5,366566.4375],[3200544.5,408727.0],[3756804.0,279575.875],[4714965.0,209376.109375],[5260154.0,206329.203125],[4418677.5,358175.875],[3472764.5,405311.0],[2872843.0,350417.1875],[2191133.0,187781.453125]]","[[2669646.75,366566.6875],[3200526.0,408727.78125],[3756783.25,279577.375],[4714953.0,209378.734375],[5260140.0,206332.53125],[4418675.0,358178.9375],[3472766.0,405311.84375],[2872838.25,350419.25],[2191124.5,187783.53125]]",True
TEXBAT.cleanStatic,3,2,5229,880738800,880763800,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.9999999999937097,1.0,1.0000062714640239,-2.619746248282454e-07,1.0000010835397966,-4.874226513593448e-07,"[[2213145.75,-59955.04296875],[3107239.75,309980.3125],[3906546.75,70661.2421875],[4777027.5,19900.28125],[5305939.5,118791.9609375],[4678609.5,455395.5],[3935622.25,353200.25],[3443063.25,455899.375],[2846005.75,380988.3125]]","[[2213137.5,-59954.90625],[3107224.5,309982.375],[3906524.75,70661.5625],[4777021.5,19902.0625],[5305967.0,118793.7734375],[4678607.0,455396.4375],[3935612.0,353202.3125],[3443052.0,455901.5625],[2845995.5,380990.125]]",True
TEXBAT.cleanStatic,3,2,5880,897013792,897038792,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.9999999999984365,1.0,0.9999989231793113,-1.1793017450927869e-07,1.0000051445770954,-2.9248600449174895e-07,"[[-2717167.75,-152851.703125],[-3458440.25,49216.046875],[-4358158.5,-39169.203125],[-5077391.5,95512.2421875],[-5719397.5,472430.125],[-5188835.5,212548.59375],[-4510818.5,115634.9765625],[-3862266.25,142112.84375],[-3195126.75,374130.6875]]","[[-2717162.0,-152853.28125],[-3458430.0,49214.40625],[-4358144.0,-39170.796875],[-5077351.0,95510.5],[-5719362.0,472426.1875],[-5188804.5,212546.21875],[-4510799.0,115633.28125],[-3862248.25,142111.140625],[-3195118.0,374127.8125]]",True
TEXBAT.cleanStatic,3,2,6531,913288784,913313784,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.9999999999992408,1.0,1.000000800334889,-1.3102705399306269e-08,1.0000005502466283,5.054100568150864e-07,"[[-3337389.75,-89746.765625],[-3986763.75,-139739.9375],[-4518112.0,-220784.328125],[-5168218.0,-338911.5],[-5556893.0,-212701.703125],[-4511853.5,-284564.3125],[-3820883.75,-129971.28125],[-3022764.75,-287275.1875],[-2241871.0,216187.890625]]","[[-3337383.0,-89745.859375],[-3986762.5,-139737.75],[-4518110.0,-220782.09375],[-5168221.0,-338909.03125],[-5556894.5,-212698.875],[-4511854.0,-284561.75],[-3820878.25,-129968.875],[-3022756.0,-287273.4375],[-2241860.5,216189.0]]",True
TEXBAT.cleanStatic,3,2,7182,929563776,929588776,25000,temporal_extension,0.0,-1.8189894035458565e-12,0.9999999999989688,1.0,0.9999985332462139,-9.809702282241778e-08,1.0000017017255463,-7.116573899687967e-07,"[[2865386.5,-380324.5625],[3571988.5,-264572.09375],[4344947.0,-324452.3125],[4990558.0,-278944.1875],[5573895.0,-261986.1875],[4969924.0,-457774.5625],[4220379.5,-150571.4375],[3702014.0,-301891.0625],[2849894.5,-551608.375]]","[[2865384.0,-380320.1875],[3571978.0,-264569.25],[4344943.0,-324447.59375],[4990558.0,-278939.5625],[5573877.5,-261981.9375],[4969923.5,-457771.0625],[4220372.0,-150568.125],[3702005.75,-301888.5625],[2849880.5,-551606.5]]",True
TEXBAT.cleanStatic,3,2,7834,945863768,945888768,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.9999999999990251,1.0,1.0000002445196259,1.1434515577531912e-07,1.0000016973414765,9.768486663450484e-07,"[[2538972.25,-202660.640625],[3269740.75,-502008.0625],[4138335.25,-322408.0625],[4820908.0,-224515.140625],[5496810.5,-596083.625],[4963647.0,-494139.9375],[4264350.0,-580078.625],[3675753.25,-712680.75],[2972750.25,-749752.125]]","[[2538965.75,-202662.21875],[3269735.5,-502009.65625],[4138325.75,-322410.46875],[4820899.0,-224519.28125],[5496802.0,-596087.5],[4963645.5,-494144.0625],[4264347.5,-580082.4375],[3675743.25,-712683.125],[2972730.5,-749754.6875]]",True
TEXBAT.cleanStatic,3,2,8485,962138761,962163761,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.9999999999983693,1.0,0.9999988323936446,2.5559770300072583e-08,1.0000031731189036,3.905631045818435e-07,"[[3033770.25,-24396.693359375],[3508965.75,-339742.5625],[4211371.5,-265813.8125],[4741941.5,-50835.9609375],[5397788.5,-191113.953125],[4731102.5,-3200.39892578125],[3668425.75,100103.9765625],[3106031.75,189980.640625],[2403908.25,-123123.4296875]]","[[3033753.5,-24399.859375],[3508942.0,-339743.59375],[4211366.0,-265814.40625],[4741934.0,-50837.0],[5397765.0,-191115.09375],[4731090.5,-3202.1328125],[3668422.0,100102.625],[3106021.0,189979.890625],[2403896.25,-123123.1875]]",True
TEXBAT.cleanStatic,3,2,9136,978413753,978438753,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.9999999999982492,1.0,0.9999991776119785,-1.697518614379306e-07,1.0000041179260004,3.4995696895942025e-07,"[[2813134.0,155989.34375],[3730961.0,-58524.85546875],[4471877.5,-225421.53125],[5029650.0,-333473.9375],[5724831.5,-418795.4375],[5292049.5,-475778.375],[4602587.5,-301080.0],[3911085.5,-194781.84375],[3036512.5,-229159.765625]]","[[2813128.25,155988.1875],[3730944.5,-58525.4609375],[4471854.0,-225422.03125],[5029616.0,-333475.28125],[5724803.0,-418796.34375],[5292025.0,-475778.0],[4602581.0,-301079.9375],[3911074.75,-194782.078125],[3036512.5,-229159.21875]]",True
TEXBAT.cleanStatic,3,2,9787,994688745,994713745,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.9999999999987038,1.0,1.000000166311594,-2.7344625385824762e-08,1.0000014495415446,-1.1781834167911582e-06,"[[2183002.5,-726757.0625],[2986067.5,-381730.0],[3948911.5,-401311.9375],[4850417.5,-365362.0],[5686311.0,-257935.8125],[5065329.0,158559.828125],[4673682.0,102853.53125],[4041759.0,124687.6796875],[3416024.5,207955.765625]]","[[2183000.0,-726757.1875],[2986065.5,-381726.5],[3948915.5,-401306.25],[4850411.5,-365356.53125],[5686304.0,-257928.9375],[5065330.0,158565.953125],[4673662.0,102859.84375],[4041744.75,124692.40625],[3416018.75,207959.515625]]",True
TEXBAT.cleanStatic,3,2,10438,1010963737,1010988737,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.9999999999988295,1.0,1.0000010338011958,2.0753826819975491e-07,0.9999996788323454,-3.0328214203185335e-07,"[[3783791.5,-238625.453125],[4488782.5,-308055.8125],[5302200.5,-382751.9375],[6124470.5,-711632.1875],[6778220.5,-618064.8125],[6206485.5,-467219.0625],[5611890.5,-273764.625],[4652167.5,-337716.875],[3634848.0,-580504.5625]]","[[3783778.0,-238624.359375],[4488785.0,-308054.6875],[5302200.0,-382752.125],[6124477.0,-711628.8125],[6778230.0,-618062.1875],[6206499.0,-467217.03125],[5611889.0,-273765.1875],[4652164.5,-337716.59375],[3634838.5,-580501.25]]",True
TEXBAT.cleanStatic,3,2,11089,1027238729,1027263729,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.9999999999986722,1.0,1.0000006985179288,-1.0430351138412538e-07,1.0000027609104547,-1.5816771680740956e-07,"[[2765824.25,686757.4375],[3777206.75,771351.5625],[4251384.0,740973.8125],[4809519.0,683579.4375],[5561980.5,539224.0625],[4845004.0,529808.8125],[4228101.0,357471.125],[3681749.25,447759.125],[3233735.25,476671.8125]]","[[2765825.5,686758.0],[3777193.75,771351.875],[4251363.5,740972.5],[4809493.0,683579.1875],[5561969.0,539223.25],[4844994.0,529808.0],[4228090.0,357467.9375],[3681743.5,447757.75],[3233733.0,476670.4375]]",True
TEXBAT.cleanStatic,3,2,11741,1043538722,1043563722,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.9999999999970729,1.0,1.0000027800307654,2.0370750595649419e-07,1.0000025495220832,-2.6753975928206606e-06,"[[-3103692.75,186299.328125],[-3754990.25,410072.53125],[-4553353.5,483797.21875],[-5359352.5,558901.8125],[-5949910.5,565643.4375],[-5187316.5,665231.5],[-4460836.5,685748.25],[-3641931.75,838921.25],[-2561560.25,699491.625]]","[[-3103670.25,186293.90625],[-3754964.0,410063.5],[-4553337.5,483785.40625],[-5359344.5,558885.25],[-5949913.5,565626.4375],[-5187314.0,665215.1875],[-4460828.5,685732.375],[-3641917.25,838906.8125],[-2561553.5,699482.125]]",True
TEXBAT.cleanStatic,3,2,12392,1059813714,1059838714,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.9999999999986178,1.0,0.9999998916993236,-2.3344632692111625e-07,1.0000019768749229,-9.479550166871875e-08,"[[-3136604.75,212489.4375],[-3825242.75,154024.78125],[-4426704.5,-6264.287109375],[-5022003.5,69829.875],[-5743975.5,164629.796875],[-5053990.5,3010.6513671875],[-4282144.0,153481.265625],[-3495904.25,471432.59375],[-2749713.75,422403.71875]]","[[-3136590.0,212488.46875],[-3825229.0,154023.90625],[-4426699.5,-6265.8203125],[-5022007.0,69828.1640625],[-5743963.5,164630.25],[-5053987.0,3010.1796875],[-4282130.0,153480.796875],[-3495891.5,471430.71875],[-2749702.0,422401.625]]",True
TEXBAT.cleanStatic,3,2,13043,1076088706,1076113706,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.9999999999987644,1.0,1.0000012705879244,4.4422501529601353e-07,1.000000705597039,-4.386723716340958e-07,"[[3056844.5,-166714.484375],[3976286.0,-99035.0625],[4717061.5,-95565.5625],[5788792.0,-199518.078125],[6551857.0,-337826.625],[5995720.0,-718777.25],[5333187.0,-658021.375],[4551069.0,-585773.125],[3734633.5,-478500.3125]]","[[3056844.75,-166711.65625],[3976281.5,-99032.34375],[4717054.0,-95562.09375],[5788792.0,-199512.4375],[6551861.0,-337821.03125],[5995723.5,-718775.625],[5333184.0,-658021.8125],[4551051.5,-585773.3125],[3734619.5,-478499.5]]",True
TEXBAT.cleanStatic,3,2,13694,1092363698,1092388698,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.9999999999997219,1.0,1.0000009131562286,-2.3423650145997023e-07,1.0000037747265509,-1.1114161225730403e-06,"[[-3166175.75,67475.7734375],[-4005202.25,-76990.3828125],[-4890195.5,-263045.46875],[-5796779.0,-341960.40625],[-6727929.5,-282296.15625],[-6021517.0,-468666.59375],[-5221473.5,-587964.25],[-4656101.5,-502689.90625],[-3973211.25,-432358.78125]]","[[-3166170.0,67470.40625],[-4005187.0,-76995.34375],[-4890176.0,-263051.0625],[-5796755.0,-341967.03125],[-6727910.0,-282301.25],[-6021493.0,-468671.0625],[-5221448.0,-587967.0],[-4656080.5,-502692.5625],[-3973195.5,-432359.5625]]",True
TEXBAT.cleanStatic,3,2,14345,1108638690,1108663690,25000,temporal_extension,0.0,-1.7053025658242404e-12,0.9999999999989808,1.0,0.9999986476895074,-2.252593794381493e-07,1.0000013543636017,-6.511456771353939e-07,"[[-2224396.0,-291863.78125],[-3074967.75,-150871.078125],[-3736413.25,11855.9599609375],[-4577101.0,295634.59375],[-5207877.0,225432.71875],[-4212055.0,251231.453125],[-3454270.25,37361.34765625],[-2838520.75,193372.3125],[-2200740.75,519522.71875]]","[[-2224397.25,-291865.53125],[-3074965.0,-150872.28125],[-3736412.25,11853.9453125],[-4577087.0,295631.40625],[-5207863.0,225429.890625],[-4212051.0,251228.0625],[-3454269.5,37358.078125],[-2838525.25,193368.59375],[-2200738.5,519520.03125]]",True
TEXBAT.cleanStatic,3,2,14997,1124938682,1124963682,25000,temporal_extension,0.0,-1.8189894035458565e-12,0.9999999999990564,1.0,1.0000004302589098,1.0091602416317334e-07,1.0000025180205079,-3.032733018821255e-07,"[[2370022.25,-126862.78125],[3070581.25,6619.4990234375],[3730571.25,3331.344482421875],[4332525.5,-97472.0],[5057116.0,-143563.59375],[4366848.5,-200151.75],[3809792.25,-173660.375],[3082400.25,-33162.56640625],[2400766.25,-245871.65625]]","[[2370017.5,-126861.09375],[3070572.25,6620.90625],[3730563.25,3332.71875],[4332523.0,-97470.625],[5057105.5,-143561.25],[4366840.5,-200150.4375],[3809773.75,-173659.03125],[3082386.0,-33161.640625],[2400756.0,-245870.734375]]",True
TEXBAT.cleanStatic,13,4,20,750517464,750542464,25000,legacy_stage0a+temporal,0.0,-4.320099833421409e-12,0.9999999999967154,1.0,0.9999999765927782,1.0679683738366221e-07,0.9999982797534797,9.905722349007525e-06,"[[-3498413.75,-442947.0625],[-4214452.0,-605467.125],[-5048277.5,-691683.875],[-5784345.5,-864195.25],[-6533300.5,-858729.375],[-5719022.5,-624985.75],[-5133966.5,-656057.25],[-4247592.0,-632638.625],[-3379167.75,-473290.75]]","[[-3498436.0,-442914.8125],[-4214478.5,-605427.5],[-5048308.0,-691635.75],[-5784355.0,-864139.625],[-6533320.0,-858666.8125],[-5719037.0,-624927.5625],[-5133989.5,-656006.125],[-4247586.0,-632596.625],[-3379158.5,-473259.59375]]",True
TEXBAT.cleanStatic,13,4,21,750542464,750567464,25000,legacy_stage0a,0.0,-4.092726157978177e-12,0.9999999999997806,1.0,0.99999993961865,-1.792238150956871e-07,0.9999959453666316,2.121963078758206e-06,"[[-4679384.0,-583727.3125],[-5218622.5,-662558.5625],[-5502517.5,-751930.3125],[-6191932.0,-850306.4375],[-6481411.0,-917579.3125],[-5167247.5,-725420.9375],[-4167813.75,-516397.65625],[-3295536.25,-606278.0625],[-2394525.0,-390756.21875]]","[[-4679400.0,-583719.875],[-5218645.5,-662551.4375],[-5502541.5,-751921.0],[-6191963.0,-850294.25],[-6481439.0,-917568.0625],[-5167273.5,-725411.9375],[-4167828.25,-516394.34375],[-3295549.0,-606274.625],[-2394533.75,-390755.6875]]",True
