evaluation,fold,block_size,sample_index,group_key,area,transmit_power_dbm,class_id,class_name,binary_class,raw_role,selected,final_role,selection_rank,selection_sha256
primary,2,32,23218,725,1,30,2,Prn,negative,train,false,balance_excluded,272,35239cc40eb6bd69cc4743d0f88d686b26ac817111e4797a074bb99fd8ef15f4
primary,2,32,23219,725,1,30,2,Prn,negative,train,false,balance_excluded,201,281de126029c9b6c1b1b5c452c2ad888f88d42b3ea285fec7a93010b98036e75
primary,2,32,23220,725,1,30,2,Prn,negative,train,false,balance_excluded,263,32fada827008d0f4eedb1588b69db9df15835daffa0d3fa453adb42473eae05f
primary,2,32,23221,725,1,30,2,Prn,negative,train,false,balance_excluded,198,2707955471692b09734402a6dc91c6dc6da501e608c2805c7453fafa5627ce93
primary,2,32,23222,725,1,30,2,Prn,negative,train,false,balance_excluded,741,9c1e70f65c1f6aa818c5c48a832f8b7da46537d605b8f9a1465d5223e88372d0
primary,2,32,23223,725,1,30,2,Prn,negative,train,false,balance_excluded,1081,e6cdf2498fe999fb7dc6d695387cc1d14f17e792913d529f7b23cfe7e261ac31
primary,2,32,23224,725,1,30,2,Prn,negative,train,false,balance_excluded,300,3d04ec6a365fca4efebbc09cb812064e50dbea07302a9edf8254460c7df6002f
primary,2,32,23225,725,1,30,2,Prn,negative,train,false,balance_excluded,730,9a0c58c5c66a519115febf87401dd00dd78a6ff739b93ff4272c73ba14bcea57
primary,2,32,23226,725,1,30,2,Prn,negative,train,true,train,44,0a4ace21e55e1d9c716ccb36088f58cfd733b6e3e0e07a0e79f4f24147d84ccc
primary,2,32,23227,725,1,30,2,Prn,negative,train,false,balance_excluded,167,223448ce79263b9703d3b2d5111a5a7c3bf47bc54bbc20d46320d66a94e53a02
primary,2,32,23228,725,1,30,2,Prn,negative,train,true,train,67,0edebea8438887b786923bd8724e30c210cf9ebb66f5c35c0005670871b09228
primary,2,32,23229,725,1,30,2,Prn,negative,train,false,balance_excluded,204,29ad6fa0e6f50b799c650db4f5c23084a242a1c9e722a553af55f3e0aeeaa33f
primary,2,32,23230,725,1,30,2,Prn,negative,train,false,balance_excluded,843,b31634448205be9a02b04df4da7469ea09ff316ae39a01511f061e10f12e8b3d
primary,2,32,23231,725,1,30,2,Prn,negative,train,false,balance_excluded,1037,de1d4b77e22e9d895f43f7836a17b10230214e8a6856576d3ff41af2b324337d
primary,2,32,23232,726,1,30,2,Prn,negative,train,false,balance_excluded,967,cdcdcd5c93a4166f2ab11514351b75d9b577004decaf6d09ba28497348f7ff53
primary,2,32,23233,726,1,30,2,Prn,negative,train,false,balance_excluded,357,46b07b2180ebee0c8b33341bafab6e567a29b7b8b6ec6953834594c6bc3077e9
primary,2,32,23234,726,1,30,2,Prn,negative,train,false,balance_excluded,160,2064940b2da2533e39f2fe171e208a25ba81daa3b57bc5fe31776085bb4500ba
primary,2,32,23235,726,1,30,2,Prn,negative,train,false,balance_excluded,1137,f15d1b71211adf773384c089b2015338672849bd36ba39c4f4444e5e8f7f98f4
primary,2,32,23236,726,1,30,2,Prn,negative,train,false,balance_excluded,865,b8153f65ee9ce921ae0b5b78181979afab3b3c5e9c93ea431fa1c5724d9441a6
primary,2,32,23237,726,1,30,2,Prn,negative,train,true,train,25,060325c8ada0966ec6165ae743572932dc7cb41097ac25f3221ff1efe29edf3b
primary,2,32,23238,726,1,30,2,Prn,negative,train,false,balance_excluded,426,592aef6ca213b6260afebf3ea72b955e930a4718f4ce664249967575f3c444ec
primary,2,32,23239,726,1,30,2,Prn,negative,train,false,balance_excluded,445,5cbdd436a843dc835e054667b9cc498fbceec2e65b24343049455124170e2215
primary,2,32,23240,726,1,30,2,Prn,negative,train,false,balance_excluded,368,49a00cb7fbe62a34286c8994eb3734516ceaf6c968f7a05af8d5a04f6a51cffd
primary,2,32,23241,726,1,30,2,Prn,negative,train,false,balance_excluded,761,a22404241b93713467108ddbca5631d2ee484f64c916251302c72107e2aca896
primary,2,32,23242,726,1,30,2,Prn,negative,train,false,balance_excluded,451,5d75d00026f970097856e0f2c2de18d8fbc0bbcb3a037fa3c966b2ae7aeec6aa
primary,2,32,23243,726,1,30,2,Prn,negative,train,false,balance_excluded,228,2c962e02bcacd64616d92525aaaf73ac1ab7a38d0e1fd29543033e10e839cba8
primary,2,32,23244,726,1,30,2,Prn,negative,train,false,balance_excluded,928,c5fff1101b522baced30fef955f03132211bab4c5b44c822ccd55ccc1e213bba
primary,2,32,23245,726,1,30,2,Prn,negative,train,false,balance_excluded,643,84497c936ae8586c3adc006314bc0f9637283ac2a48ed55aeabcb1b31715e8b7
primary,2,32,23246,726,1,30,2,Prn,negative,train,false,balance_excluded,873,b8fad7104f5323a2a67646446c1d7a27996ed2a5226e3c9ac51c40adc249de63
primary,2,32,23247,726,1,30,2,Prn,negative,train,false,balance_excluded,833,b118732033fae8767a285bcb96dd712af43a65f55e50862b05f5b0e01373b846
primary,2,32,23248,726,1,30,2,Prn,negative,train,false,balance_excluded,906,c0db03a0de3c40450d9b901c073542383c9b8bc51106aaa937da849e93affe35
primary,2,32,23249,726,1,30,2,Prn,negative,train,false,balance_excluded,693,8fc58a491bb46552878c8b62396fe37e014fc568223a693896012dc416900387
primary,2,32,23250,726,1,30,2,Prn,negative,train,false,balance_excluded,192,26476012734e7de7f3443a4c0a69fa12e68c8f1e11210d1796cd16fbe28af06b
primary,2,32,23251,726,1,30,2,Prn,negative,train,false,balance_excluded,533,6ef76020bdc2fa1c3b5c2928faecbf137419fade9694fc72aab327e21612d7ce
primary,2,32,23252,726,1,30,2,Prn,negative,train,false,balance_excluded,1039,dee4a5113583d7e26e921f903e384c14ac9c9e01d454439872c7fcb4d2cb588d
primary,2,32,23253,726,1,30,2,Prn,negative,train,false,balance_excluded,936,c7e7a3bc5d6e183aafadf0cd50fd6f35c9eafbb05dbbd0acac6ebafc9fb86c81
primary,2,32,23254,726,1,30,2,Prn,negative,train,false,balance_excluded,324,40832aea9ff68bd69055831d583dc4d651f199f365707144de057c7a6ef94261
primary,2,32,23255,726,1,30,2,Prn,negative,train,false,balance_excluded,555,7555272d6b95cbd16c45b26bf2044f80f734b5bbd15ce8fa6bbbc4ebf6d76a3c
primary,2,32,23256,726,1,30,2,Prn,negative,train,false,balance_excluded,107,1649076132b4483dac3b44ce25481700423e88501877ae487a173711204636c4
primary,2,32,23257,726,1,30,2,Prn,negative,train,false,balance_excluded,1153,f583bac21303c0bdd81422f56cfb7fff8bfe86d5721d991ef307c43fabd6bbc0
primary,2,32,23258,726,1,30,2,Prn,negative,train,false,balance_excluded,375,4bd4375d4bfc0b72c98d55452b174cba86a5f674dfe4f01c85138ac16873b97e
primary,2,32,23259,726,1,30,2,Prn,negative,train,false,balance_excluded,394,512518738246698103f68b5ecda1d5a6c738ee6b9c706466a24377913aed9dfb
primary,2,32,23260,726,1,30,2,Prn,negative,train,false,balance_excluded,746,9d9b93b56677f69ff37909d5d0a17141eae511dcf1df58f956811e8770b37cc3
primary,2,32,23261,726,1,30,2,Prn,negative,train,false,balance_excluded,723,97f7de1a1cc951d275ef83327e2d16479598d1961cb62e6affce557e507edc0c
primary,2,32,23262,726,1,30,2,Prn,negative,train,false,balance_excluded,1091,e8fa8917f129ba41175b5b4b1f3d4be4ae22fd94a70ae2da53983e4b5ccba0df
primary,2,32,23263,726,1,30,2,Prn,negative,train,false,balance_excluded,639,836045311e01ac138bd19e1430462681e70b4a1028f2e8459b540d0411661955
primary,2,32,23264,727,1,30,2,Prn,negative,train,false,balance_excluded,775,a49bf8f2e2a019ffc79711bf82a971eb70548ca039b79b248e9ed4293dde32a8
primary,2,32,23265,727,1,30,2,Prn,negative,train,false,balance_excluded,1196,feb2c3476cb221f6a9af674255966c27da5ad8f04a14d41785a1342fc1dc0129
primary,2,32,23266,727,1,30,2,Prn,negative,train,false,balance_excluded,1106,ec13add10c3d182f1e3205c7c2214b3328eebcc5ecab86ff8781362c92e46f43
primary,2,32,23267,727,1,30,2,Prn,negative,train,false,balance_excluded,806,aa8ca6f90784e8c705f09c20021717c9418c4d7a1e18add6c5bc228c3d8947cf
primary,2,32,23268,727,1,30,2,Prn,negative,train,false,balance_excluded,603,7d4d7dbfb0b2436b05ed8eb11b7431e6847d677e4b518fe343799a9b7ee4a23f
primary,2,32,23269,727,1,30,2,Prn,negative,train,false,balance_excluded,513,6bd10b4acc3b9a6516055f637d849ae3f4fcd2585048d8c9005271449de7ed61
primary,2,32,23270,727,1,30,2,Prn,negative,train,false,balance_excluded,479,626701a433c4c088c8a7cbe272a4837632ec1664d8578f408bf1419e647289a0
primary,2,32,23271,727,1,30,2,Prn,negative,train,false,balance_excluded,831,b0e27d1274f5c42fb5ba996ec5704587291362aeafad12c62bcbbb1468cee8ea
primary,2,32,23272,727,1,30,2,Prn,negative,train,false,balance_excluded,242,2fa28876d27101ee3985f7ccf5f45b504a4e6713971fc29bd7f76422d8cd971d
primary,2,32,23273,727,1,30,2,Prn,negative,train,false,balance_excluded,866,b857265142981532cb6262903f0043d644ad138424fff2aac894bb6b4b6d7d26
primary,2,32,23274,727,1,30,2,Prn,negative,train,false,balance_excluded,282,387ab54f6fca08e93704fd90820d8f53f0a0e2f982c1272137d74e25dc903e6b
primary,2,32,23275,727,1,30,2,Prn,negative,train,false,balance_excluded,177,242299f4b75c9d5c46be2b19902ffa0bba016789bde17827baa9bfac7c6179c3
primary,2,32,23276,727,1,30,2,Prn,negative,train,true,train,45,0a85a68f4fc3cf7c77f7a99ab3f528854f6864d9a527354924582ac691e7df81
primary,2,32,23277,727,1,30,2,Prn,negative,train,false,balance_excluded,753,a056b5ad48833db7d0ee4d8fd9d08758db34b9fea637ee678f86efc6360457df
primary,2,32,23278,727,1,30,2,Prn,negative,train,false,balance_excluded,337,43031f498c7e1289e37c305001a37a892b656b29b801f121e527d2526c031255
primary,2,32,23279,727,1,30,2,Prn,negative,train,false,balance_excluded,857,b6a61f66894a1a57380cc8b3568f0dd1117f059e73b1d43169ecafca2c05ca38
primary,2,32,23280,727,1,30,2,Prn,negative,train,false,balance_excluded,953,cb4f3732405f8a77beee64adfdd26a206a7dcaf52c8be005a015cf9a41786c5a
primary,2,32,23281,727,1,30,2,Prn,negative,train,false,balance_excluded,864,b79a0e3be4b20ec2f561c0837403e69b4bbdac4f47315313db6d3fda6cdeda08
primary,2,32,23282,727,1,30,2,Prn,negative,train,false,balance_excluded,869,b881579345df7d0bb1f890914fd2e98a4dcc8beb841fb46501a6f6181dc1eb53
primary,2,32,23283,727,1,30,2,Prn,negative,train,false,balance_excluded,98,148837f1c544be1d7f651aeb373d38b3f804d4e5d92a14fe3fefba1aa04ee2b7
primary,2,32,23284,727,1,30,2,Prn,negative,train,false,balance_excluded,262,32abd4e0a820427fe14028739235fb83806ffdce3f972c3786ed787ba02fa323
primary,2,32,23285,727,1,30,2,Prn,negative,train,false,balance_excluded,122,17ec152199e511b434e1bb10275545a9d55e7503064b163b4b7d85a39a3399b1
primary,2,32,23286,727,1,30,2,Prn,negative,train,false,balance_excluded,288,391cefa055bcd75d765a1042643c62635e56d1d11b5be7e13c1d091c6fb4e781
primary,2,32,23287,727,1,30,2,Prn,negative,train,true,train,28,06ca4edbb7c198b6b00e539ac59415dd4e453e4a8333744b216c9af29ebadc0e
primary,2,32,23288,727,1,30,2,Prn,negative,train,false,balance_excluded,295,3bae9a29728ecefa7ac3ac9f50a249e2266af3130867116799bcbadb2bc71147
primary,2,32,23289,727,1,30,2,Prn,negative,train,false,balance_excluded,970,ceede91eebd112a790eaf51c751688ad82750a869b7216609dfbb40fae7348f1
primary,2,32,23290,727,1,30,2,Prn,negative,train,false,balance_excluded,615,7f0b4aa0311d675c297d10ea6a7730309e397341f25b8423ae018aa81915cb89
primary,2,32,23291,727,1,30,2,Prn,negative,train,false,balance_excluded,793,a82555b641128ec2f25bdb1d370a0fffec41c0ead2ff9ae36f0e70b1d484fd72
primary,2,32,23292,727,1,30,2,Prn,negative,train,false,balance_excluded,188,25df517c7d7c2ade5428065d1334e1d075b33176fe6c86a2053ce8db5e120cef
primary,2,32,23293,727,1,30,2,Prn,negative,train,true,train,12,0157a91b01116a3bc0e4796e19fc853af0f10f18d73028256083098f7a2550a5
primary,2,32,23294,727,1,30,2,Prn,negative,train,false,balance_excluded,848,b581da75cd67694a2f4ca00e251981a3bdb1aa8488f04da971e56a77014551fa
primary,2,32,23295,727,1,30,2,Prn,negative,train,false,balance_excluded,926,c596869ba6500649eb85d62f244271eb2f72ec43a851f8cb92d3bcab4a1421d9
primary,2,32,23296,728,1,30,2,Prn,negative,train,true,train,38,090e0b19e9690de6292336de4eb2db8d90c529fb3ccca8212a3964b45b0841f0
primary,2,32,23297,728,1,30,2,Prn,negative,train,true,train,10,010b67babb7530ff621b1d8614922578e41a5b3a76c0eab489f6b6cb11861203
primary,2,32,23298,728,1,30,2,Prn,negative,train,false,balance_excluded,478,6246b1797f6720358166d2439b6385cdf44b5b1b8ddd0463691237fb4f462160
primary,2,32,23299,728,1,30,2,Prn,negative,train,false,balance_excluded,482,62b6d88be24dad1f3a1e15f5e9e5725a4df9b6998f982e79db23f15fc30fa835
primary,2,32,23300,728,1,30,2,Prn,negative,train,false,balance_excluded,612,7edeafa46ea65bba8710c6298ef660dd13835b77f2b30b039f4bb146bcd492a7
primary,2,32,23301,728,1,30,2,Prn,negative,train,false,balance_excluded,565,779429a9779e9f565e9441189663259edb0dc8a4f3afa6463611a8ccb44512a1
primary,2,32,23302,728,1,30,2,Prn,negative,train,false,balance_excluded,425,58ddf62c4a20bb623ca7e60af35ac256051f77252c9889ded0c9c0340ddc6222
primary,2,32,23303,728,1,30,2,Prn,negative,train,true,train,78,10e0933a56db505d713d644afd2f77cd441672241ab485cff77a465ab55f586d
primary,2,32,23304,728,1,30,2,Prn,negative,train,false,balance_excluded,308,3dc34c5213d57b26dd0f44e420afb6beac9e20b274293176c9c0a87601f37d3d
primary,2,32,23305,728,1,30,2,Prn,negative,train,true,train,35,08efd91ea8d6ae6e02de12d9a4fd79a16aa8588118fe6b519341c5ac78154a8e
primary,2,32,23306,728,1,30,2,Prn,negative,train,false,balance_excluded,760,a1c38c58c431d5410f73691836c5d01c18693f424f46290df29b6bec05997060
primary,2,32,23307,728,1,30,2,Prn,negative,train,false,balance_excluded,280,384349117c1c10000a8716c69d1b73ca45f94f25615f1e8879b54fa2b0de5da4
primary,2,32,23308,728,1,30,2,Prn,negative,train,false,balance_excluded,417,56882732241ce971d179155a25ef594c59d156cf4f16ca6bf332b0e1affabf80
primary,2,32,23309,728,1,30,2,Prn,negative,train,false,balance_excluded,785,a66750c63ce3fc67ad259ded8ef7f4077a979fb9f527024a3715d88075b95e4c
primary,2,32,23310,728,1,30,2,Prn,negative,train,false,balance_excluded,293,3b3a59142d0ba8aedf64d8619bfb88bc6a9180db601d449ae792325ea1c34f74
primary,2,32,23311,728,1,30,2,Prn,negative,train,false,balance_excluded,1119,ee6076f99c893398bafacdb8fb8771c03b3a86d52fc29da1944570565feb537b
primary,2,32,23312,728,1,30,2,Prn,negative,train,false,balance_excluded,913,c2204d81a2cba29db005bf7d1224fd3bcf30715fb833c7fe888d00c17bba4e79
primary,2,32,23313,728,1,30,2,Prn,negative,train,false,balance_excluded,969,ceade1cd34fcd718046181420fccd716d0ba62bb0c3b698c316ef20bdf3588c7
primary,2,32,23314,728,1,30,2,Prn,negative,train,false,balance_excluded,1109,ec62a30d2190773581d78f2cd54a11ea0a0043f4c2255fc0ea954944eabfc49b
primary,2,32,23315,728,1,30,2,Prn,negative,train,false,balance_excluded,820,ae7c25ae622f417d0fada543e4dcbb96c8fbad2862e98a66eafac6697bb22fef
primary,2,32,23316,728,1,30,2,Prn,negative,train,false,balance_excluded,663,883fd9f39279a737694cba0c9a03eeab34849c75406386ee5b6ab3164acd4338
primary,2,32,23317,728,1,30,2,Prn,negative,train,false,balance_excluded,726,98b2cded4e04697eae3a443079c4dfdfa7b746a26b751005a708cc3ce75bfc34
primary,2,32,23318,728,1,30,2,Prn,negative,train,false,balance_excluded,598,7ce2348110d2d4ae618f9a5a48d4628f374553611125771ca9ca3004aa33579b
primary,2,32,23319,728,1,30,2,Prn,negative,train,false,balance_excluded,514,6bfe9caf12b3fc8493f684a77a69d69f596ede2f4a119cb8a70f4bc60caf71d8
primary,2,32,23320,728,1,30,2,Prn,negative,train,false,balance_excluded,954,cb5fce2dda91a7ede2b40e19fff9a2f302eacaeeb2c9542e4e8d8e7b6ceb3eb7
primary,2,32,23321,728,1,30,2,Prn,negative,train,false,balance_excluded,955,cba0f60dc0931f25bae1a5d25698f5e71939b2ef171dba5772647e42a083ce3a
primary,2,32,23322,728,1,30,2,Prn,negative,train,false,balance_excluded,223,2c55d7ce94260cc1cc0f65706d5e80cbbe06f34e6002e3c241fc9fd34322ec4c
primary,2,32,23323,728,1,30,2,Prn,negative,train,false,balance_excluded,579,79942ec05b03b9079000d770ae6deece0edec67d9a061a1832836fdcba51a851
primary,2,32,23324,728,1,30,2,Prn,negative,train,false,balance_excluded,434,5aa726f907cd05f06f18752d2e155985e5463d951abc4f9ad453707e2b4ff9a7
primary,2,32,23325,728,1,30,2,Prn,negative,train,false,balance_excluded,431,59f3b13bbb49caf9689f61b630ad73aa68634fa7e357725916d35bf7b5c62226
primary,2,32,23326,728,1,30,2,Prn,negative,train,false,balance_excluded,1124,efb3d02c4b3168661ed43b90e6b8c0e60d6fa9c9d6d677345abc02fc88eb76ee
primary,2,32,23327,728,1,30,2,Prn,negative,train,false,balance_excluded,920,c3d4a06eed1c19d3951263132febff40b84e14e038bd67e7446d995b97787882
primary,2,32,23328,729,1,30,2,Prn,negative,train,false,balance_excluded,174,23926463a93564bfb5786cc1b44ddc1482597d93134eea6405c44d574d307065
primary,2,32,23329,729,1,30,2,Prn,negative,train,false,balance_excluded,880,ba50e1293f7349149fcc871575ac5a27f27738e86930123a24e21a0c533db9c3
primary,2,32,23330,729,1,30,2,Prn,negative,train,false,balance_excluded,660,8786cfeebda29d2df34445d3996b4985947f6b4b98a1967a5eb7dc4c91fb9fe6
primary,2,32,23331,729,1,30,2,Prn,negative,train,false,balance_excluded,813,acb2cc6e1deb8aac9c21e2536f7000e251ce620fe3c8dfd479bebdd65f1b48ce
primary,2,32,23332,729,1,30,2,Prn,negative,train,false,balance_excluded,985,d1a83539fefd54cbe75253787a327f5d8679e5dc049b330529c99a2c11845655
primary,2,32,23333,729,1,30,2,Prn,negative,train,true,train,54,0c75b26284889aad3ad5bede7342c5b4d52af5d7adb15f7398d23f086c192d16
primary,2,32,23334,729,1,30,2,Prn,negative,train,false,balance_excluded,795,a919bc2ceb54b7ed676a1e6a0319f915f2a19fb70117d222ee098fa5a46779cc
primary,2,32,23335,729,1,30,2,Prn,negative,train,false,balance_excluded,854,b6269e56a1f7ae203d1b21d033954171648de5f49d5ef70235eca76f1b0e0e66
primary,2,32,23336,729,1,30,2,Prn,negative,train,true,train,32,088ef5ad14753c67434c6a68e2ecd1327862b719a8d3f5cefb551fe1e44e3c77
primary,2,32,23337,729,1,30,2,Prn,negative,train,false,balance_excluded,1072,e57bdbde3c3cf509d1a48bfbda5e5c17a7ba16c52cf68414ce172772e4d66a71
primary,2,32,23338,729,1,30,2,Prn,negative,train,false,balance_excluded,562,771c86398a4ebdfbaddae345361b2fd724f6e50d8f0a129fce8a254fdd47fb6c
primary,2,32,23339,729,1,30,2,Prn,negative,train,true,train,77,10e05b1a7cf7f875e57161b3974f91505225cf8fcdb98ecc82402400dd2ed42d
primary,2,32,23340,729,1,30,2,Prn,negative,train,false,balance_excluded,563,77229ab739608e7993f22df7eee17bcc9cf645e095d88374925d2868fdf9b641
primary,2,32,23341,729,1,30,2,Prn,negative,train,false,balance_excluded,439,5c0fde0d7b3ed9aa57cc3890118c1f1e1598398afe451198c8398274fde1f097
primary,2,32,23342,729,1,30,2,Prn,negative,train,false,balance_excluded,847,b57f81d7b2b3d9d2928043f4043af2b95525634d0c158308c7cd62c807e7d27e
primary,2,32,23343,729,1,30,2,Prn,negative,train,false,balance_excluded,1160,f72765322e78bb86fee5b8cc5d110a2670358f32f58a378817d193147abb4e42
sensitivity_a,0,128,2717,21,1,40,3,Meac,positive,train,false,balance_excluded,1098,ac71f0df5621063b2756704ad59a48f145eff7636103a72b214dbd76360256bd
sensitivity_a,0,128,2718,21,1,40,3,Meac,positive,train,false,balance_excluded,1589,fc1132e2dfc7b7c6576bae4118c30cba457decd5311d0a0e403d2afbdf43c1f4
sensitivity_a,0,128,2719,21,1,40,3,Meac,positive,train,false,balance_excluded,707,6d3049a7e1360cebec313ca4093d0ec0e40fbb53e6557fb29dccb184f724ffab
sensitivity_a,0,128,2720,21,1,40,3,Meac,positive,train,false,balance_excluded,949,932f6d1ba2a2f5203708b18d7cba210bb0947fc1c1be670dbea43f16cdfff084
sensitivity_a,0,128,2721,21,1,40,3,Meac,positive,train,false,balance_excluded,692,6b33ac0c7d79c94c58d478b3c09b5267ffa1f08cb10ea95360b884472b59560c
sensitivity_a,0,128,2722,21,1,40,3,Meac,positive,train,false,balance_excluded,1240,c3902c0c0329f3de050df49835a84224bf3bd49ccfed17dd49c6f965d5ac851b
sensitivity_a,0,128,2723,21,1,40,3,Meac,positive,train,false,balance_excluded,409,4232c34c0e0de1181bb227fa68fe06dd9040809d632a324e123310ba5883d625
sensitivity_a,0,128,2724,21,1,40,3,Meac,positive,train,false,balance_excluded,1400,dcf81cfcbfbf5a9cc7a77656e851bade8f3ebed8d15c04d1294a0e3cd374814a
sensitivity_a,0,128,2725,21,1,40,3,Meac,positive,train,false,balance_excluded,630,632c3dc755176f9013ef187e5dc30b5f0a0136707f4bb1403e041d68ddc3ac55
sensitivity_a,0,128,2726,21,1,40,3,Meac,positive,train,false,balance_excluded,89,0ed557cff0ddfc4e74097860b11e72f335a5f0b7f33b019a232f849f00a1d9c9
sensitivity_a,0,128,2727,21,1,40,3,Meac,positive,train,false,balance_excluded,197,1dfff008ae379f76b258d6e93ba2802d4a0430323ae4732630f9d5f7dfaff4fc
sensitivity_a,0,128,2728,21,1,40,3,Meac,positive,train,false,balance_excluded,923,8e2b8b884738c2c8b67e2f82f6fbc013c8bb8ef93719e9bc584d7137d8625ba4
sensitivity_a,0,128,2729,21,1,40,3,Meac,positive,train,false,balance_excluded,772,75ee806afa41473db76b02567645baa84634d1436d3daa5a25c74cc1ca5100fe
sensitivity_a,0,128,2730,21,1,40,3,Meac,positive,train,false,balance_excluded,819,7ddb95972e48e1d9f64d0243c99f4c09a563fabe2529dff182a5aab22a67cff8
sensitivity_a,0,128,2731,21,1,40,3,Meac,positive,train,false,balance_excluded,1501,edc2e1870eed2a351098efd5f737762ce7d6f5de3903a251d2d5822b538a6d9b
sensitivity_a,0,128,2732,21,1,40,3,Meac,positive,train,false,balance_excluded,809,7b3ef3f1a98611857bf5dca1425d90d3c915785116a6e7cb10280cf062ea8629
sensitivity_a,0,128,2733,21,1,40,3,Meac,positive,train,false,balance_excluded,336,35553e497f439997fd3bd495ff8704683a7167e64da22376191bc6df83948e08
sensitivity_a,0,128,2734,21,1,40,3,Meac,positive,train,false,balance_excluded,1064,a4f57d7a9e223b4b2ac9358f62ec1196aac6b51aa089be5cbe11b378f9d72706
sensitivity_a,0,128,2735,21,1,40,3,Meac,positive,train,false,balance_excluded,691,6afacf7656c42af43abbc5e3e4128fba12ecbe86e869e23febf3f94c95b271d0
sensitivity_a,0,128,2736,21,1,40,3,Meac,positive,train,false,balance_excluded,1516,ef417f32f66abc06025e483bd07e5657b7c5773c3cb54adb5be95cad55e03992
sensitivity_a,0,128,2737,21,1,40,3,Meac,positive,train,false,balance_excluded,674,68ffe6be24c248c36936f7e815b8c6b71408c004808e22c60cc03da44f404fff
sensitivity_a,0,128,2738,21,1,40,3,Meac,positive,train,false,balance_excluded,1414,dfeca6a88ec71352406905d069618bb957008c0a7c45d2b814ef832457be85bf
sensitivity_a,0,128,2739,21,1,40,3,Meac,positive,train,false,balance_excluded,1373,d96e3a09a412e4e46be2e2573326b531ec0bffa356bd0371e1de37f6bab851e2
