sample_index,area,transmit_power_dbm,class_id,class_name,binary_class,reason
20828,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20829,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20830,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20831,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20832,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20833,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20834,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20835,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20836,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20837,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20838,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20839,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20840,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20841,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20842,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20843,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20844,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20845,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20846,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20847,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20848,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20849,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20850,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20851,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20852,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20853,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20854,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20855,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20856,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20857,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20858,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20859,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20860,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20861,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20862,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20863,1,-25,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20864,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20865,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20866,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20867,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20868,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20869,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20870,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20871,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20872,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20873,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20874,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20875,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20876,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20877,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20878,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20879,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20880,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20881,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20882,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20883,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20884,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20885,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20886,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20887,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20888,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20889,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20890,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20891,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20892,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20893,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20894,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20895,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20896,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20897,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20898,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20899,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20900,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20901,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20902,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20903,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20904,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20905,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20906,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20907,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20908,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20909,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20910,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20911,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20912,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20913,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20914,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20915,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20916,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20917,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20918,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20919,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20920,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20921,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20922,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20923,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20924,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20925,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20926,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20927,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20928,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20929,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20930,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20931,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20932,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20933,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20934,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20935,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20936,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20937,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20938,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20939,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20940,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20941,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20942,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20943,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20944,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20945,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20946,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20947,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20948,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20949,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20950,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20951,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20952,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20953,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20954,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20955,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20956,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20957,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20958,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20959,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20960,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20961,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20962,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20963,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20964,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20965,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20966,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20967,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20968,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20969,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20970,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20971,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20972,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20973,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20974,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20975,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20976,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20977,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20978,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20979,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20980,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20981,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20982,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20983,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20984,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20985,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20986,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20987,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20988,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20989,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20990,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20991,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20992,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20993,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20994,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20995,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20996,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20997,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20998,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
20999,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21000,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21001,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21002,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21003,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21004,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21005,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21006,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21007,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21008,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21009,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21010,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21011,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21012,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21013,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21014,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21015,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21016,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21017,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21018,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21019,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21020,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21021,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21022,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21023,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21024,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21025,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21026,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21027,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21028,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21029,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21030,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21031,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21032,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21033,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21034,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21035,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21036,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21037,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21038,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21039,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21040,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21041,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21042,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21043,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21044,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21045,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21046,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21047,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21048,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21049,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21050,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21051,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21052,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21053,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21054,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21055,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21056,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21057,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21058,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21059,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21060,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21061,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21062,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21063,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21064,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21065,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21066,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21067,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21068,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21069,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21070,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21071,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21072,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21073,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21074,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21075,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21076,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21077,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21078,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21079,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21080,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21081,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21082,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21083,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21084,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21085,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21086,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21087,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21088,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21089,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21090,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21091,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21092,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21093,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21094,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21095,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21096,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21097,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21098,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21099,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21100,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21101,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21102,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21103,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21104,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21105,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21106,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21107,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21108,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21109,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21110,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21111,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21112,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21113,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21114,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21115,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21116,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21117,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21118,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21119,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21120,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21121,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21122,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
21123,1,15,4,Spoof,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
