scenario,physical_recording_id,block_recording_id,event_id,window_bin_s,target_source_start_s,history_blocks,cadence_seconds,block_end_s,block_start_s,sample_offset,sample_count,block_features_json,context_features_json,linked_prns,linked_pair_count,history_reducer
DS2,DS2,DS2,DS2@425.5,425.5,424.88466964,4,0.5,423.00999999999999;423.50999999999999;424.00999999999999;424.50999999999999,423;423.5;424;424.5,10575000000;10587500000;10600000000;10612500000,250000;250000;250000;250000,"[[14.67634535556321,6.369005792853482,0.12953725814603054,0.721560783625426],[14.684172657404634,6.374252591069907,0.13467323090935004,0.7201011733503451],[14.682023831250858,6.373978939373381,0.1369718038295475,0.7206946421656485],[14.676997547886574,6.365753726874751,0.1341404940047435,0.7221918881587914]]","[14.679884848026319,6.37074776254288,0.1338306967224179,0.7211371218250527]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@426,426.0,425.38466964,4,0.5,423.50999999999999;424.00999999999999;424.50999999999999;425.00999999999999,423.5;424;424.5;425,10587500000;10600000000;10612500000;10625000000,250000;250000;250000;250000,"[[14.684172657404634,6.374252591069907,0.13467323090935004,0.7201011733503451],[14.682023831250858,6.373978939373381,0.1369718038295475,0.7206946421656485],[14.676997547886574,6.365753726874751,0.1341404940047435,0.7221918881587914],[14.678403722552577,6.365572356170835,0.12710304051905214,0.7220928680393779]]","[14.680399439773659,6.369889403372218,0.1332221423156733,0.7212701429285406]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@426.5,426.5,425.88466964,4,0.5,424.00999999999999;424.50999999999999;425.00999999999999;425.50999999999999,424;424.5;425;425.5,10600000000;10612500000;10625000000;10637500000,250000;250000;250000;250000,"[[14.682023831250858,6.373978939373381,0.1369718038295475,0.7206946421656485],[14.676997547886574,6.365753726874751,0.1341404940047435,0.7221918881587914],[14.678403722552577,6.365572356170835,0.12710304051905214,0.7220928680393779],[14.67616812833451,6.365733924702093,0.12917123684319698,0.7227740093710653]]","[14.678398307506129,6.367759736780265,0.13184664379913502,0.7219383519337208]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@427,427.0,426.38466964,4,0.5,424.50999999999999;425.00999999999999;425.50999999999999;426.00999999999999,424.5;425;425.5;426,10612500000;10625000000;10637500000;10650000000,250000;250000;250000;250000,"[[14.676997547886574,6.365753726874751,0.1341404940047435,0.7221918881587914],[14.678403722552577,6.365572356170835,0.12710304051905214,0.7220928680393779],[14.67616812833451,6.365733924702093,0.12917123684319698,0.7227740093710653],[14.678269226000712,6.367440310079668,0.1331805537714375,0.7236359908960053]]","[14.677459656193594,6.366125079456837,0.13089883128460755,0.7226736891163099]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@427.5,427.5,426.88466964,4,0.5,425.00999999999999;425.50999999999999;426.00999999999999;426.50999999999999,425;425.5;426;426.5,10625000000;10637500000;10650000000;10662500000,250000;250000;250000;250000,"[[14.678403722552577,6.365572356170835,0.12710304051905214,0.7220928680393779],[14.67616812833451,6.365733924702093,0.12917123684319698,0.7227740093710653],[14.678269226000712,6.367440310079668,0.1331805537714375,0.7236359908960053],[14.677168651702605,6.369656770063513,0.13170203740351497,0.7203575409078333]]","[14.677502432147602,6.367100840254028,0.1302892171343004,0.7222151023035703]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@428,428.0,427.38466964,4,0.5,425.50999999999999;426.00999999999999;426.50999999999999;427.00999999999999,425.5;426;426.5;427,10637500000;10650000000;10662500000;10675000000,250000;250000;250000;250000,"[[14.67616812833451,6.365733924702093,0.12917123684319698,0.7227740093710653],[14.678269226000712,6.367440310079668,0.1331805537714375,0.7236359908960053],[14.677168651702605,6.369656770063513,0.13170203740351497,0.7203575409078333],[14.672995613537628,6.370784087263743,0.13187710462713886,0.7204002953484637]]","[14.676150404893864,6.3684037730272545,0.13148273316132209,0.7217919591308419]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@428.5,428.5,427.88466964,4,0.5,426.00999999999999;426.50999999999999;427.00999999999999;427.50999999999999,426;426.5;427;427.5,10650000000;10662500000;10675000000;10687500000,250000;250000;250000;250000,"[[14.678269226000712,6.367440310079668,0.1331805537714375,0.7236359908960053],[14.677168651702605,6.369656770063513,0.13170203740351497,0.7203575409078333],[14.672995613537628,6.370784087263743,0.13187710462713886,0.7204002953484637],[14.682210194769779,6.372003713691508,0.13175027093640176,0.7198346162609566]]","[14.677660921502682,6.369971220274608,0.1321274916846233,0.7210571108533147]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@429,429.0,428.38466964,4,0.5,426.50999999999999;427.00999999999999;427.50999999999999;428.00999999999999,426.5;427;427.5;428,10662500000;10675000000;10687500000;10700000000,250000;250000;250000;250000,"[[14.677168651702605,6.369656770063513,0.13170203740351497,0.7203575409078333],[14.672995613537628,6.370784087263743,0.13187710462713886,0.7204002953484637],[14.682210194769779,6.372003713691508,0.13175027093640176,0.7198346162609566],[14.675483808801005,6.367388865798049,0.13257065761911943,0.7212890826453177]]","[14.676964567202754,6.369958359204204,0.13197501764654376,0.7204703837906429]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@429.5,429.5,428.88466964,4,0.5,427.00999999999999;427.50999999999999;428.00999999999999;428.50999999999999,427;427.5;428;428.5,10675000000;10687500000;10700000000;10712500000,250000;250000;250000;250000,"[[14.672995613537628,6.370784087263743,0.13187710462713886,0.7204002953484637],[14.682210194769779,6.372003713691508,0.13175027093640176,0.7198346162609566],[14.675483808801005,6.367388865798049,0.13257065761911943,0.7212890826453177],[14.675086782612372,6.365564077210957,0.1295971244686919,0.7201413132576285]]","[14.676444099930194,6.368935185991065,0.131448789412838,0.7204163268780917]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@430,430.0,429.38466964,4,0.5,427.50999999999999;428.00999999999999;428.50999999999999;429.00999999999999,427.5;428;428.5;429,10687500000;10700000000;10712500000;10725000000,250000;250000;250000;250000,"[[14.682210194769779,6.372003713691508,0.13175027093640176,0.7198346162609566],[14.675483808801005,6.367388865798049,0.13257065761911943,0.7212890826453177],[14.675086782612372,6.365564077210957,0.1295971244686919,0.7201413132576285],[14.673080978147256,6.364208282102986,0.12988190288864077,0.7216080450746334]]","[14.676465441082602,6.367291234700875,0.13094998897821347,0.7207182643096341]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@430.5,430.5,429.88466964,4,0.5,428.00999999999999;428.50999999999999;429.00999999999999;429.50999999999999,428;428.5;429;429.5,10700000000;10712500000;10725000000;10737500000,250000;250000;250000;250000,"[[14.675483808801005,6.367388865798049,0.13257065761911943,0.7212890826453177],[14.675086782612372,6.365564077210957,0.1295971244686919,0.7201413132576285],[14.673080978147256,6.364208282102986,0.12988190288864077,0.7216080450746334],[14.672337839079669,6.36846310362783,0.13371923503332211,0.7208878186634695]]","[14.673997352160075,6.366406082184955,0.13144223000244354,0.7209815649102622]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@431,431.0,430.38466964,4,0.5,428.50999999999999;429.00999999999999;429.50999999999999;430.00999999999999,428.5;429;429.5;430,10712500000;10725000000;10737500000;10750000000,250000;250000;250000;250000,"[[14.675086782612372,6.365564077210957,0.1295971244686919,0.7201413132576285],[14.673080978147256,6.364208282102986,0.12988190288864077,0.7216080450746334],[14.672337839079669,6.36846310362783,0.13371923503332211,0.7208878186634695],[14.676751897997399,6.368452290163448,0.13020954878281507,0.7220000412483067]]","[14.674314374459174,6.366671938276305,0.13085195279336745,0.7211593045610094]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@431.5,431.5,430.88466964,4,0.5,429.00999999999999;429.50999999999999;430.00999999999999;430.50999999999999,429;429.5;430;430.5,10725000000;10737500000;10750000000;10762500000,250000;250000;250000;250000,"[[14.673080978147256,6.364208282102986,0.12988190288864077,0.7216080450746334],[14.672337839079669,6.36846310362783,0.13371923503332211,0.7208878186634695],[14.676751897997399,6.368452290163448,0.13020954878281507,0.7220000412483067],[14.675275024638326,6.36795827105973,0.1317834544027615,0.7199274626719263]]","[14.674361434965661,6.367270486738499,0.13139853527688486,0.721105841914584]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@432,432.0,431.38466964,4,0.5,429.50999999999999;430.00999999999999;430.50999999999999;431.00999999999999,429.5;430;430.5;431,10737500000;10750000000;10762500000;10775000000,250000;250000;250000;250000,"[[14.672337839079669,6.36846310362783,0.13371923503332211,0.7208878186634695],[14.676751897997399,6.368452290163448,0.13020954878281507,0.7220000412483067],[14.675275024638326,6.36795827105973,0.1317834544027615,0.7199274626719263],[14.67932323819951,6.376342844281489,0.12917759725428196,0.72076715274356]]","[14.675921999978724,6.3703041272831245,0.13122245886829514,0.7208956188318156]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@432.5,432.5,431.88466964,4,0.5,430.00999999999999;430.50999999999999;431.00999999999999;431.50999999999999,430;430.5;431;431.5,10750000000;10762500000;10775000000;10787500000,250000;250000;250000;250000,"[[14.676751897997399,6.368452290163448,0.13020954878281507,0.7220000412483067],[14.675275024638326,6.36795827105973,0.1317834544027615,0.7199274626719263],[14.67932323819951,6.376342844281489,0.12917759725428196,0.72076715274356],[14.680860019726431,6.373610424688477,0.12769674539666873,0.7188107049718752]]","[14.678052545140416,6.371590957548285,0.12971683645913182,0.720376340408917]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@433,433.0,432.38466964,4,0.5,430.50999999999999;431.00999999999999;431.50999999999999;432.00999999999999,430.5;431;431.5;432,10762500000;10775000000;10787500000;10800000000,250000;250000;250000;250000,"[[14.675275024638326,6.36795827105973,0.1317834544027615,0.7199274626719263],[14.67932323819951,6.376342844281489,0.12917759725428196,0.72076715274356],[14.680860019726431,6.373610424688477,0.12769674539666873,0.7188107049718752],[14.67377040750154,6.371072001825858,0.1386269044092352,0.7204407781518289]]","[14.67730717251645,6.372245885463888,0.13182117536573684,0.7199865246347976]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@433.5,433.5,432.88466964,4,0.5,431.00999999999999;431.50999999999999;432.00999999999999;432.50999999999999,431;431.5;432;432.5,10775000000;10787500000;10800000000;10812500000,250000;250000;250000;250000,"[[14.67932323819951,6.376342844281489,0.12917759725428196,0.72076715274356],[14.680860019726431,6.373610424688477,0.12769674539666873,0.7188107049718752],[14.67377040750154,6.371072001825858,0.1386269044092352,0.7204407781518289],[14.677867089355606,6.3691561425885315,0.13676071584382793,0.71903788719529]]","[14.67795518869577,6.372545353346089,0.13306549072600343,0.7197641307656384]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@434,434.0,433.38466964,4,0.5,431.50999999999999;432.00999999999999;432.50999999999999;433.00999999999999,431.5;432;432.5;433,10787500000;10800000000;10812500000;10825000000,250000;250000;250000;250000,"[[14.680860019726431,6.373610424688477,0.12769674539666873,0.7188107049718752],[14.67377040750154,6.371072001825858,0.1386269044092352,0.7204407781518289],[14.677867089355606,6.3691561425885315,0.13676071584382793,0.71903788719529],[14.675004841762286,6.365390863714308,0.13252901757001417,0.7230550765574626]]","[14.676875589586466,6.369807358204294,0.1339033458049365,0.7203361117191142]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@434.5,434.5,433.88466964,4,0.5,432.00999999999999;432.50999999999999;433.00999999999999;433.50999999999999,432;432.5;433;433.5,10800000000;10812500000;10825000000;10837500000,250000;250000;250000;250000,"[[14.67377040750154,6.371072001825858,0.1386269044092352,0.7204407781518289],[14.677867089355606,6.3691561425885315,0.13676071584382793,0.71903788719529],[14.675004841762286,6.365390863714308,0.13252901757001417,0.7230550765574626],[14.672558641139101,6.368185713844056,0.13026286713235924,0.7211284203678026]]","[14.674800244939632,6.368451180493189,0.13454487623885913,0.720915540568096]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@435,435.0,434.38466964,4,0.5,432.50999999999999;433.00999999999999;433.50999999999999;434.00999999999999,432.5;433;433.5;434,10812500000;10825000000;10837500000;10850000000,250000;250000;250000;250000,"[[14.677867089355606,6.3691561425885315,0.13676071584382793,0.71903788719529],[14.675004841762286,6.365390863714308,0.13252901757001417,0.7230550765574626],[14.672558641139101,6.368185713844056,0.13026286713235924,0.7211284203678026],[14.67905959237212,6.373188149448424,0.13693796178500273,0.7204297571233019]]","[14.676122541157278,6.36898021739883,0.13412264058280102,0.7209127853109643]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@435.5,435.5,434.88466964,4,0.5,433.00999999999999;433.50999999999999;434.00999999999999;434.50999999999999,433;433.5;434;434.5,10825000000;10837500000;10850000000;10862500000,250000;250000;250000;250000,"[[14.675004841762286,6.365390863714308,0.13252901757001417,0.7230550765574626],[14.672558641139101,6.368185713844056,0.13026286713235924,0.7211284203678026],[14.67905959237212,6.373188149448424,0.13693796178500273,0.7204297571233019],[14.678314398981657,6.36891782809457,0.12999838993492102,0.7201385506586201]]","[14.67623436856379,6.368920638775339,0.1324320591055743,0.7211879511767968]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@436,436.0,435.38466964,4,0.5,433.50999999999999;434.00999999999999;434.50999999999999;435.00999999999999,433.5;434;434.5;435,10837500000;10850000000;10862500000;10875000000,250000;250000;250000;250000,"[[14.672558641139101,6.368185713844056,0.13026286713235924,0.7211284203678026],[14.67905959237212,6.373188149448424,0.13693796178500273,0.7204297571233019],[14.678314398981657,6.36891782809457,0.12999838993492102,0.7201385506586201],[14.677859841195689,6.36919000363164,0.12878434194223742,0.7201206839838677]]","[14.676948118422143,6.369870423754673,0.13149589019863012,0.7204543530333981]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@436.5,436.5,435.88466964,4,0.5,434.00999999999999;434.50999999999999;435.00999999999999;435.50999999999999,434;434.5;435;435.5,10850000000;10862500000;10875000000;10887500000,250000;250000;250000;250000,"[[14.67905959237212,6.373188149448424,0.13693796178500273,0.7204297571233019],[14.678314398981657,6.36891782809457,0.12999838993492102,0.7201385506586201],[14.677859841195689,6.36919000363164,0.12878434194223742,0.7201206839838677],[14.67748991474539,6.368439673535883,0.12866627376617523,0.7216751065816499]]","[14.678180936823715,6.369933913677629,0.1310967418570841,0.72059102458686]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@437,437.0,436.38466964,4,0.5,434.50999999999999;435.00999999999999;435.50999999999999;436.00999999999999,434.5;435;435.5;436,10862500000;10875000000;10887500000;10900000000,250000;250000;250000;250000,"[[14.678314398981657,6.36891782809457,0.12999838993492102,0.7201385506586201],[14.677859841195689,6.36919000363164,0.12878434194223742,0.7201206839838677],[14.67748991474539,6.368439673535883,0.12866627376617523,0.7216751065816499],[14.677679824934506,6.368227588538431,0.138632626136326,0.7195938494347767]]","[14.67783599496431,6.368693773450131,0.13152040794491493,0.7203820476647287]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@437.5,437.5,436.88466964,4,0.5,435.00999999999999;435.50999999999999;436.00999999999999;436.50999999999999,435;435.5;436;436.5,10875000000;10887500000;10900000000;10912500000,250000;250000;250000;250000,"[[14.677859841195689,6.36919000363164,0.12878434194223742,0.7201206839838677],[14.67748991474539,6.368439673535883,0.12866627376617523,0.7216751065816499],[14.677679824934506,6.368227588538431,0.138632626136326,0.7195938494347767],[14.675761364756797,6.3668002280367,0.1288680343354795,0.7203758690170252]]","[14.677197736408095,6.368164373435663,0.13123781904505455,0.7204413772543299]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
DS2,DS2,DS2,DS2@438,438.0,437.38466964,4,0.5,435.50999999999999;436.00999999999999;436.50999999999999;437.00999999999999,435.5;436;436.5;437,10887500000;10900000000;10912500000;10925000000,250000;250000;250000;250000,"[[14.67748991474539,6.368439673535883,0.12866627376617523,0.7216751065816499],[14.677679824934506,6.368227588538431,0.138632626136326,0.7195938494347767],[14.675761364756797,6.3668002280367,0.1288680343354795,0.7203758690170252],[14.67807123668806,6.368333665701568,0.129926628572161,0.7208178153662111]]","[14.677250585281188,6.367950288953146,0.13152339070253544,0.7206156600999157]",G03;G06;G07;G08;G10;G13;G16;G19;G20;G23;G30,11,arithmetic_mean_per_feature
